CLAVE_UNICA,NOM_LOC,POBTOT,SCORE_REZAGO,GRADO_REZAGO,LAT_DECIMAL,LON_DECIMAL
204910002,Buenavista,350,9.3539780869,Medio,16.725504,-97.378666
204910003,El Frijol,263,10.0972131665,Alto,16.703468,-97.445563
204910004,Lachixao,339,8.1276216242,Medio,16.74919,-97.234737
204910005,San Isidro Llano Yerba,193,10.8419427961,Alto,16.694247,-97.358164
204910006,Ferrería de la Providencia,80,9.7099176227,Alto,16.69019,-97.310597
204910007,Recibimiento de Cuauhtémoc,607,8.8260723428,Medio,16.747441,-97.264178
204910008,Río Humo,651,9.6807260358,Alto,16.723601,-97.24215
204910009,Santiago Sochiltepec,1058,9.0873991972,Medio,16.666133,-97.256651
204910014,Río Santiago,176,9.6880893051,Alto,16.67071,-97.265057
204910018,San Martín Cacaloxuche,28,9.0380855944,Medio,16.742586,-97.376825
204910024,La Ciénega,30,9.8745278624,Alto,16.733212,-97.231089
204910026,Río Yerba,14,9.2471203148,Medio,16.729298,-97.244171
204910029,Zamazul,87,8.6063283955,Medio,16.690638,-97.251487
204920001,Santiago Tilantongo,519,10.4058865873,Alto,17.283077,-97.339804
204920002,Buenavista,92,7.8742838491,Medio,17.313733,-97.341484
204920003,El Carmen,113,8.5398212254,Medio,17.293399,-97.354118
204920004,Las Flores Tilantongo,140,7.4073450696,Medio,17.181689,-97.366296
204920005,Galeana,126,7.370401408,Medio,17.219611,-97.326972
204920006,General Vicente Guerrero,135,7.9565116629,Medio,17.190748,-97.343977
204920007,Guadalupe Hidalgo,232,8.9830608398,Medio,17.193645,-97.401737
204920008,Laguna Grande Tilantongo,70,7.5193217459,Medio,17.18483,-97.381036
204920009,Monte Negro,20,8.8608147521,Medio,17.2633,-97.349735
204920010,Narciso Mendoza,58,8.4877448228,Medio,17.194878,-97.332624
204920011,La Paz,139,7.1939468477,Medio,17.240827,-97.393543
204920012,El Progreso,210,8.6365694672,Medio,17.323184,-97.318076
204920013,La Providencia,127,9.1381989613,Medio,17.294675,-97.32889
204920014,San Antonio,65,8.0483725686,Medio,17.313088,-97.332505
204920015,San Isidro,60,8.8766287747,Medio,17.288944,-97.304215
204920016,San José Tres Lagunas,94,8.2882627385,Medio,17.241999,-97.305274
204920017,San Martín de las Palmas,219,7.489011963,Medio,17.231078,-97.379079
204920018,El Socorro,84,8.5370070548,Medio,17.270214,-97.340488
204920019,Zaragoza,130,9.1462935182,Medio,17.259117,-97.31934
204920020,La Labor,10,11.3698117678,Alto,17.275754,-97.314038
204920021,El Carrizal,8,7.1439365971,Bajo,17.200517,-97.391623
204920022,Nuhduu',54,10.1563288506,Alto,17.286005,-97.331866
204920023,Yuuku-Yaquuz,24,8.2880192227,Medio,17.278568,-97.330442
204920024,Guadalupe Llano de las Avispas,35,8.3873016686,Medio,17.129469,-97.313757
204930001,Santiago Tillo,386,11.2081841031,Alto,17.460285,-97.319723
204930002,San Mateo Yucucuy,150,11.0182824953,Alto,17.47816,-97.300941
204940001,Santiago Tlazoyaltepec,317,8.1792627817,Medio,17.026902,-96.995495
204940002,El Portezuelo,232,7.8939342681,Medio,17.03746,-96.937757
204940003,El Gachupín,172,8.0959185812,Medio,17.008443,-96.963075
204940004,Tierra Caliente,226,8.6106286256,Medio,17.048821,-97.006102
204940005,Buenavista,141,8.023085358,Medio,17.002105,-96.926482
204940006,Loma Redonda,38,7.6768228276,Medio,17.038209,-96.965043
204940008,Cerro de Águila (Tierra Caliente),173,7.6616775733,Medio,17.052135,-97.016523
204940009,Cañada de Yukcimil,114,8.0833412763,Medio,17.007334,-96.977425
204940010,Cañada de Ceniza,31,6.8551630752,Bajo,17.018084,-96.963091
204940011,Cañada de Hierba Santa,14,7.408249669,Medio,17.030893,-96.963015
204940012,La Unión,104,8.0003750866,Medio,17.03749,-96.995129
204940013,Loma Blanca,94,8.1930154498,Medio,17.036921,-96.984212
204940014,Loma Mecate,87,7.5603880501,Medio,17.041098,-96.978711
204940015,Loma de Manzanita,97,7.7823463396,Medio,17.04632,-96.951529
204940016,Loma Corazón,129,7.849381999,Medio,17.042075,-96.966998
204940018,Loma de Jícara (Tierra Caliente),146,7.6946974919,Medio,17.045356,-97.002394
204940019,Loma Blanca,57,7.1806396779,Bajo,17.041539,-96.938392
204940020,Loma de Águila,235,7.4943451784,Medio,17.00467,-96.96265
204940021,Loma Larga,225,8.0954636333,Medio,16.991898,-96.927251
204940022,La Lobera,36,7.0058480545,Bajo,16.986776,-96.926633
204940023,Loma de Ocotal,79,7.0579699496,Bajo,17.006409,-96.940834
204940024,Loma de Leña,39,7.5793053916,Medio,17.007913,-96.933733
204940025,Loma Cerezal,64,7.5554000588,Medio,17.018423,-96.938176
204940027,Santa Rita,37,6.9342314591,Bajo,17.032164,-96.976613
204940028,Río San Juan,51,6.7442696586,Bajo,17.019873,-96.990589
204940029,Rancho Anonal (Tierra Caliente),78,7.9410197491,Medio,17.046938,-97.019856
204940030,Río de Milpa (Tierra Caliente),69,7.9220707422,Medio,17.042628,-97.018016
204940031,Río de Hielo,32,7.5714904735,Medio,17.002395,-96.933887
204940032,Loma de Zacatón,76,6.8041276381,Bajo,17.036002,-96.954683
204940033,Llano Grande (Tierra Caliente),107,7.2009580885,Medio,17.054512,-97.00302
204940034,Ladera de Coco (Tierra Caliente),31,7.6956767745,Medio,17.052005,-96.995766
204940035,Tierra Colorada (Tierra Caliente),118,8.3688956805,Medio,17.047264,-96.997311
204940036,Mogote de Nido (Tierra Caliente),35,8.5392406562,Medio,17.050687,-96.989421
204940037,Loma de Cebolla,32,7.4810647546,Medio,16.998483,-96.950479
204940038,El Columpio,20,7.5716225973,Medio,17.031277,-96.936063
204940039,Agua Fría,77,8.1058697953,Medio,17.057527,-96.943549
204940040,Loma de Comadreja,25,7.6813766656,Medio,17.053381,-96.938976
204940041,Río del Sol,11,8.5282371238,Medio,17.029879,-96.947021
204940042,Cañada de Timbre,19,6.8329058112,Bajo,17.030584,-96.9542
204940043,Loma Delgada,37,6.4168893053,Bajo,17.006774,-96.950446
204940045,Cañada de Hielo,74,7.2879197814,Medio,17.013169,-96.970044
204940046,Loma Honda,52,7.47742816,Medio,17.01544,-96.95262
204940047,Campo de Aviación,39,8.1829772846,Medio,17.012285,-96.955421
204940048,Loma de Buena Vista,47,6.2039970158,Bajo,17.004463,-96.969975
204940049,El Surco,52,7.3723717303,Medio,17.014109,-96.944693
204940050,Cañada de Curva,98,8.0044591011,Medio,17.043721,-96.945169
204940051,Cañada Hoja Mano de León,34,8.9656615055,Medio,17.020678,-96.942891
204940052,Ciénega de Corral,10,8.2588378761,Medio,17.015209,-96.960037
204940054,Cuatro Caminos,19,7.4524709763,Medio,17.004011,-96.974125
204940055,Loma de Culebrón,26,7.6565365709,Medio,17.035084,-96.967071
204940056,Loma de Dolor,29,7.6254379042,Medio,17.014559,-96.978524
204940057,Loma de las Flores (Tierra Caliente),26,7.6151351897,Medio,17.041682,-97.010047
204940058,Loma de Topil,27,7.0362967821,Bajo,17.054771,-96.947036
204940059,Loma de Yukcimil,61,6.2992973459,Bajo,17.006263,-96.980884
204940060,El Ocotal,28,8.7850350276,Medio,17.037504,-96.97051
204940061,Río de Chicle,8,6.1601420175,Bajo,17.043422,-96.993741
204940063,Loma de Coyote (Tierra Caliente),37,7.3842649464,Medio,17.043969,-96.983986
204940064,Cañada de Escoba (Tierra Caliente),19,7.1593882449,Bajo,17.045459,-96.994522
204940066,Santiago Huaxolotipac,1851,9.0084404957,Medio,16.974141,-97.085993
204940067,Ladera de Leña,13,7.395287887,Medio,17.019128,-96.959047
204940068,Llano del Pedregal,27,6.977845785,Bajo,17.027492,-96.943251
204950001,Santiago Xanica,832,8.5084520959,Medio,16.009469,-96.224926
204950002,San Antonio Ozolotepec,461,7.3155840398,Medio,16.079688,-96.29273
204950003,San Felipe Lachilló,915,7.1228234526,Bajo,16.010142,-96.154712
204950004,Santa María Coixtepec,449,7.9070153092,Medio,16.015361,-96.278987
204950011,Ojo de Venado,61,5.3607725614,Bajo,15.978493,-96.27109
204950017,Río Cajón (San Isidro Río Cajón),44,3.9158242092,Bajo,15.981807,-96.227393
204950020,La Tortolita (Santa María Río Tortolita),53,6.0969721593,Bajo,15.985805,-96.239718
204950030,San Jerónimo,85,7.1136532773,Bajo,16.000228,-96.243941
204950032,El Pochotle,80,7.4762568216,Medio,16.001362,-96.260421
204950038,La Ciénega Buena Vista,9,5.0543457653,Bajo,15.968518,-96.195771
204950041,Jamaica,9,4.6896505199,Bajo,16.03427,-96.255522
204950068,Rancho Viejo,12,7.1817830599,Bajo,16.002889,-96.238897
204960001,Santiago Xiacuí,499,11.7469986408,Alto,17.29312,-96.431628
204960002,Francisco I. Madero,354,11.4923236384,Alto,17.277341,-96.430388
204960003,San Andrés Yatuni,278,10.8409874212,Alto,17.250914,-96.403584
204960004,Trinidad Ixtlán,754,11.5899823235,Alto,17.266406,-96.417582
204960005,La Cumbre,8,9.9958753136,Alto,17.286325,-96.437263
204970001,Santiago Yaitepec,4233,7.5923638833,Medio,16.225571,-97.26936
204980001,Santiago Yaveo,738,8.7206199025,Medio,17.335828,-95.700692
204980002,Bella Vista,85,10.5102141399,Alto,17.710881,-95.293419
204980003,Campo Nuevo,213,9.6478674421,Alto,17.446343,-95.492489
204980006,El Coyolito,17,9.6990894238,Alto,17.455382,-95.512816
204980010,Llano Grande,90,10.9484408582,Alto,17.515814,-95.441994
204980012,Nuevo Ocotlán,470,11.1371366752,Alto,17.497167,-95.501482
204980016,San Juan Jaltepec,1176,7.6762682695,Medio,17.351247,-95.663481
204980018,Santa María Yaveo,413,10.2292605364,Alto,17.434239,-95.554243
204980020,La Trinidad,713,9.9782773022,Alto,17.438954,-95.549067
204980023,Zapotitancillo de Juárez,388,10.715661123,Alto,17.64736,-95.262721
204980028,Francisco Villa,1310,10.9819629952,Alto,17.474853,-95.454238
204980030,Dolores Hidalgo,695,10.1429325604,Alto,17.486294,-95.48496
204980031,Santa Cecilia,174,8.6580163062,Medio,17.342655,-95.694163
204980032,La Palma de la Esperanza,30,9.872069719,Alto,17.538932,-95.469593
204980041,Campo Quemado,44,10.507913909,Alto,17.643776,-95.324861
204980049,La Frontera,17,11.4492937586,Alto,17.54112,-95.564273
204980084,El Milagro,15,12.674219636,Alto,17.526892,-95.548803
204980087,El Canario,18,10.049612979,Alto,17.507817,-95.517551
204980108,Las Ánimas (Los Mangos),13,12.1719976971,Alto,17.537756,-95.439487
204980111,Arroyo Zapata,26,5.9327699693,Bajo,17.554452,-95.533856
204980154,La Florida,42,11.297832522,Alto,17.452021,-95.433624
204980156,La Ginebra,45,8.8998858922,Medio,17.465457,-95.451544
204980161,La Loma Naranjal,43,10.2100594876,Alto,17.66017,-95.360411
204980169,Progreso,11,12.6903460606,Alto,17.660097,-95.295345
204980187,Canaima,8,9.199318389,Medio,17.600402,-95.301707
204980190,La Ceiba,15,11.617979354,Alto,17.665654,-95.351039
204980201,Santa Elena,6,3.8746398461,Bajo,17.50381,-95.495625
204980212,Los Manantiales,20,11.7599377917,Alto,17.513167,-95.451774
204980213,Los Mangos,20,10.2811065287,Alto,17.59129,-95.471224
204980220,El Palmar,20,10.2384627079,Alto,17.511273,-95.449816
204980232,San Simón,11,10.8819103672,Alto,17.502622,-95.48552
204980236,Santa Úrsula,13,10.3779612079,Alto,17.503645,-95.471355
204980242,Santa Rosa,36,10.8158946369,Alto,17.467752,-95.458295
204980273,Camino al Kinder,20,8.5578998299,Medio,17.337416,-95.706561
204980284,Francisco I. Madero,128,10.482417435,Alto,17.73645,-95.236426
204980291,El Mango,11,8.9811367563,Medio,17.463971,-95.474239
204980308,Manantiales,7,11.254621495,Alto,17.565901,-95.315094
204990001,Santiago Yolomécatl,1740,11.5289548861,Alto,17.470933,-97.56975
204990004,Loma Larga,17,8.4543881804,Medio,17.440936,-97.577986
204990005,Nduatindoo,15,6.1836032048,Bajo,17.456634,-97.588431
204990008,Nduadavi,28,10.2775986446,Alto,17.457753,-97.545722
204990009,Nduayute,23,12.2468836974,Alto,17.4519,-97.574524
204990011,Colonia Hidalgo,16,10.5054014937,Alto,17.480615,-97.573308
204990012,Diquiyu,26,10.8995047975,Alto,17.477421,-97.576177
204990017,La Cruz,14,11.8806569576,Alto,17.476883,-97.562091
204990018,Nduadajuno,23,7.4219287015,Medio,17.458548,-97.564909
204990019,La Fábrica,10,11.6369429134,Alto,17.477205,-97.560124
205000001,Santiago Yosondúa,1490,10.9290119954,Alto,16.873377,-97.576609
205000002,Atalaya,385,8.0744975976,Medio,16.955985,-97.564076
205000003,Buenavista,224,8.7744382017,Medio,16.851656,-97.524724
205000004,Cañada de Galicia,458,8.4894474544,Medio,16.826553,-97.53954
205000005,Cuajilotes,323,7.5290848148,Medio,16.743965,-97.55897
205000006,Imperio,543,9.6574986967,Alto,16.916563,-97.597397
205000007,Primavera,98,7.7386176309,Medio,16.887178,-97.611917
205000008,San Miguel Ixcatlán,171,8.9720004581,Medio,16.895906,-97.503576
205000009,Santa Catarina Cuanana,723,9.6918443925,Alto,16.814002,-97.470634
205000010,Vergel,316,9.8027764096,Alto,16.819697,-97.564591
205000011,Yerba Santa,218,8.8414309101,Medio,16.815596,-97.592045
205000012,Yolotepec de la Paz,168,7.9529088674,Medio,16.87172,-97.501198
205000013,Plumas,264,9.515043787,Medio,16.839146,-97.605759
205000014,Alacrán,358,9.1598707298,Medio,16.923141,-97.555524
205000015,Cabandihui,89,7.56567819,Medio,16.833121,-97.585797
205000016,Cabecera de Cañada,331,7.7369112808,Medio,16.864432,-97.543767
205000017,Lázaro Cárdenas,196,9.5539312915,Medio,16.903271,-97.585081
205000018,El Sabino,132,8.3019674886,Medio,16.90098,-97.567165
205000019,Yucujillo,81,8.9468268875,Medio,16.885009,-97.585377
205000020,Yucumagñu,110,7.2156420912,Medio,16.870643,-97.600498
205000021,La Cascada,192,8.986526543,Medio,16.866774,-97.581041
205000022,Chandilly,81,7.5359631734,Medio,16.867455,-97.488122
205000028,Sector Cuatro,85,10.0192234507,Alto,16.876075,-97.573557
205000029,Yuku Yaa,19,6.0606661302,Bajo,16.893866,-97.536628
205000030,La Cuchara,57,10.0055280439,Alto,16.826809,-97.480362
205000032,Sector Dos,15,8.9700885806,Medio,16.867303,-97.578216
205000034,La Joya,91,9.3291196123,Medio,16.842277,-97.457167
205000036,Chacua,39,8.597492886,Medio,16.795094,-97.562204
205000037,Chikava,98,8.4774061315,Medio,16.814383,-97.526814
205000038,El Espinal,98,6.4312726357,Bajo,16.89122,-97.62738
205000039,Jatanúhu (Adolfo López Mateos),68,8.2488935126,Medio,16.898036,-97.602071
205000040,Nduasicui,22,7.5365732785,Medio,16.809295,-97.568385
205000042,Las Trojas,40,6.089807396,Bajo,16.878717,-97.62383
205000043,Xatachiso,19,8.1181393588,Medio,16.809665,-97.560787
205000044,Yavisa,12,8.7725990318,Medio,16.801799,-97.566598
205000045,Yuchicha,66,10.086408779,Alto,16.934636,-97.579632
205000046,Yuku Yuu,70,9.4610227689,Medio,16.784455,-97.567384
205000047,Yuniñe,59,8.2042475867,Medio,16.783261,-97.583952
205000048,El Chasqueño,82,7.6971250912,Medio,16.792545,-97.572036
205000049,Guanacastle,87,8.8442593767,Medio,16.764624,-97.552892
205010001,Santiago Yucuyachi,448,10.2497167762,Alto,17.608201,-98.196405
205010002,Santa Rosa de Juárez,547,10.8887604402,Alto,17.614199,-98.233864
205020001,Santiago Zacatepec,2372,8.0567846367,Medio,17.159395,-95.914962
205020002,La Candelaria,1488,5.2354551638,Bajo,17.218354,-95.933876
205020003,San Juan Metaltepec,1074,7.5143423586,Medio,17.173531,-95.914864
205020008,California,22,1.6817608105,Bajo,17.21145,-95.917335
205020021,Temporal,31,2.1618697601,Bajo,17.189419,-95.932332
205020024,Barrio Guadalupe,88,8.1965123226,Medio,17.156719,-95.920564
205030001,Santiago Zoochila,425,11.2466327113,Alto,17.220566,-96.242139
205040001,Nuevo Zoquiápam,1240,11.3039376132,Alto,17.291322,-96.619984
205040002,San Matías Zoquiápam,330,10.7814916834,Alto,17.25508,-96.621804
205040003,Rumbo al Pueblo Viejo,17,12.2395551908,Alto,17.290567,-96.621542
205050001,Santo Domingo Ingenio,6130,11.630822167,Alto,16.588492,-94.76863
205050002,La Blanca,1134,11.2328417865,Alto,16.593048,-94.69044
205050003,Cazadero,42,11.895546228,Alto,16.568852,-94.699298
205050004,Cerro Iguana,185,10.989359505,Alto,16.518393,-94.718096
205050007,Palo Blanco,23,12.5147171975,Alto,16.575067,-94.701254
205050017,Barrio Ventero,152,11.6897305113,Alto,16.581193,-94.764537
205050020,Cinco Palmas,12,11.118079419,Alto,16.519385,-94.783181
205060001,Santo Domingo Albarradas,795,10.1180415037,Alto,17.068044,-96.200094
205070001,Santo Domingo Armenta,2517,10.2287319353,Alto,16.332972,-98.378152
205070002,Callejón de Rómulo,484,8.8413799449,Medio,16.272632,-98.351442
205070016,Lagunillas,120,9.5913969359,Medio,16.372585,-98.399265
205070024,Nuevo Sector Uno el Espino [Barrio],32,8.3132009108,Medio,16.340308,-98.379086
205080001,Santo Domingo Chihuitán,1373,11.6486013472,Alto,16.591886,-95.162369
205080002,La Chilana,17,6.0259925433,Bajo,16.676388,-95.19617
205080004,Hacienda San Pablo,10,10.1111368316,Alto,16.590813,-95.143438
205080010,San Antonio,5,12.8858627494,Alto,16.577699,-95.164762
205080011,Barrio Cheguigo Rosario,7,10.4548437872,Alto,16.595733,-95.158439
205080012,Barrio Cheguigo Santa Cruz,29,11.703392762,Alto,16.594712,-95.163512
205080013,El Zapotal,7,10.1699802392,Alto,16.587978,-95.175109
205080015,El Cerrito,147,11.3857398444,Alto,16.588151,-95.173367
205080017,El Picacho,10,11.0278426849,Alto,16.586222,-95.183366
205090001,Santo Domingo de Morelos,1960,10.0385657612,Alto,15.833004,-96.668076
205090004,Cerro Campana,583,7.216267117,Medio,15.848295,-96.645116
205090006,Las Cuevas,704,6.8602720343,Bajo,15.806335,-96.609215
205090009,San José Piedras Negras,1248,7.532811573,Medio,15.83649,-96.591257
205090010,Cañada Brava,1344,8.3843956666,Medio,15.834601,-96.638119
205090012,Yerba Santa,829,7.5563685745,Medio,15.800374,-96.645527
205090013,Las Pilas,647,7.0031913316,Bajo,15.796938,-96.666481
205090015,Piedra del Sol,907,7.5164762888,Medio,15.872003,-96.630817
205090016,Cerro San Antonio,244,8.1686179949,Medio,15.87285,-96.663292
205090017,Bajos de Santo Domingo,658,8.7679080197,Medio,15.829473,-96.685547
205090022,Barrio del Río,366,8.6022569192,Medio,15.824346,-96.672293
205090023,Río Grande,77,10.1273095544,Alto,15.836551,-96.699664
205090025,Taraguntín,106,7.9586215707,Medio,15.812194,-96.57663
205090027,Macahuitera,567,8.1154742993,Medio,15.830102,-96.622706
205090029,Barrio Nuevo,553,7.9106434916,Medio,15.833866,-96.655361
205090030,Paso San Antonio,314,8.0773429774,Medio,15.847244,-96.658862
205090031,Barrio Alto,157,7.8090503647,Medio,15.845954,-96.673876
205090032,Cerro Campana Alto,120,6.5181783315,Bajo,15.858029,-96.607329
205100001,Santo Domingo Ixcatlán,230,10.8325238881,Alto,16.913927,-97.531934
205100002,Cruz Roja,92,10.0017203755,Alto,16.918302,-97.530482
205100003,El Porvenir,86,8.8865820705,Medio,16.886123,-97.522615
205100004,El Progreso,76,9.8294007575,Alto,16.898619,-97.524039
205100005,Tierra Blanca,89,9.1945182685,Medio,16.904242,-97.538354
205100006,El Carmen,56,9.5473060906,Medio,16.90597,-97.531659
205100008,Santo Domingo,58,9.4222881977,Medio,16.913791,-97.533347
205100009,El Rosario,24,9.1592344225,Medio,16.914471,-97.529416
205100010,Reyes Ixcatlán,49,6.4472233756,Bajo,16.929897,-97.538831
205110001,Santo Domingo Nuxaá,265,10.1860722563,Alto,17.221897,-97.12071
205110002,Ojo de Agua,162,8.6061613198,Medio,17.149162,-97.05119
205110003,El Oro,92,9.5392656305,Medio,17.186294,-97.039081
205110004,Llano de Ayuca,267,8.160211748,Medio,17.177279,-97.099466
205110005,El Porvenir,251,9.219098458,Medio,17.206014,-97.162375
205110006,El Sabinal,158,9.1161056859,Medio,17.21106,-97.080866
205110007,Cerro Machín,77,9.9896406169,Alto,17.185867,-97.141714
205110008,Río Trementina,102,8.8635221664,Medio,17.181787,-97.123418
205110009,Loma de Conejo,60,8.6039613818,Medio,17.216278,-97.116535
205110010,Cañada de Flor,95,8.8879506574,Medio,17.20124,-97.11078
205110012,Cañada de Alba,18,9.6574502605,Alto,17.222757,-97.115152
205110014,Loma de Pipal,49,9.6155289515,Alto,17.214122,-97.145981
205110015,Loma de Arco Iris,14,10.6231860332,Alto,17.221537,-97.138097
205110016,Cerro de Metate (Loma Metate),37,7.34633353,Medio,17.180129,-97.02333
205110017,Chinapa,48,8.5451397878,Medio,17.174172,-97.018188
205110018,Joya de Mazorca,33,7.4667865847,Medio,17.167049,-97.045784
205110019,Portillo Chivato,19,8.7725601652,Medio,17.205357,-97.118446
205110020,Río Chinapa,28,7.5268549406,Medio,17.172397,-97.035408
205110021,Río Garza,55,8.2793645562,Medio,17.18966,-97.019489
205110022,Río Plaza,77,7.4233236464,Medio,17.1629,-97.051396
205110023,Tres Vistas,38,7.2938245878,Medio,17.179192,-97.060965
205110024,Arroyo de Ceniza (Loma del Palmar),21,8.4097262184,Medio,17.126681,-97.040377
205110025,Cañada de Chiquihuite,23,7.5461906505,Medio,17.114553,-97.044367
205110026,Cerro Ceja,29,6.0024028598,Bajo,17.150529,-97.044769
205110027,Cerro de Buenavista (Loma Piedra Blanca),37,8.0653667731,Medio,17.134626,-97.053407
205110028,Cerro de Golondrina,14,6.9222119088,Bajo,17.147844,-97.056469
205110029,Cerro de León,15,6.7977319711,Bajo,17.136478,-97.019407
205110030,Cerro de Neblina,32,7.0952759694,Bajo,17.198814,-97.066036
205110031,Loma Timbre,46,7.4646476405,Medio,17.107065,-97.044719
205110032,Cerro Negro,28,6.8908916647,Bajo,17.124835,-97.021442
205110033,Cerro Silla,24,7.8286912916,Medio,17.14763,-97.02545
205110034,Joya de Corral,32,7.7645192935,Medio,17.184131,-97.029412
205110035,Ladera de Ardilla,24,7.4647264379,Medio,17.158547,-97.055792
205110036,Ladera de Jazmín,9,10.6903717712,Alto,17.219093,-97.131921
205110037,Joya de Infierno (Ladera del Infierno),38,7.639690009,Medio,17.131963,-97.044832
205110038,Cañada de Alba (Ladera de Pájaro),15,8.3070222648,Medio,17.227882,-97.116404
205110039,La Muralla,171,8.4029539231,Medio,17.115126,-97.036838
205110041,Cerro Verde,36,7.4368641271,Medio,17.192057,-97.063502
205110042,Mogote de Piedra,56,7.6123421486,Medio,17.190172,-97.047922
205110043,Río Blanco,49,7.5915910647,Medio,17.130619,-97.049629
205110044,Río Comal,182,7.2318503608,Medio,17.177221,-97.078123
205110046,Río Hormiga,29,5.1900573761,Bajo,17.10676,-97.03405
205110047,Río Mazorca,11,6.1606661021,Bajo,17.167695,-97.057103
205110049,Loma Cañada Verde,47,8.0083217204,Medio,17.130664,-97.026249
205110052,La Flecha (La Carbonera),47,9.8687322745,Alto,17.183957,-97.035827
205110053,Joya del Paredón Viejo (Ladera de Tambor),22,7.3332956163,Medio,17.13533,-97.04466
205110055,Loma de Carrizal,34,8.7512696432,Medio,17.187553,-97.035316
205110058,Loma Grande (Ladera de Estaca),13,7.5161167891,Medio,17.147036,-97.000538
205110059,Llano de Aguacatal,41,7.8054027625,Medio,17.147074,-97.046347
205110060,Río Águila (Río de Enmedio),48,6.4448768196,Bajo,17.153709,-97.031581
205110061,Río León,7,6.5250672212,Bajo,17.14326,-97.041962
205110062,Cerro Tomate,70,7.6961399981,Medio,17.198527,-97.097637
205110063,Piedra de Cal,112,8.027127289,Medio,17.199571,-97.049537
205120001,Santo Domingo Ozolotepec,971,9.089491109,Medio,16.150868,-96.310399
205120002,El Mirasol,116,6.8804415157,Bajo,16.178463,-96.331731
205130001,Santo Domingo Petapa,5856,10.6750578866,Alto,16.820669,-95.140422
205130003,Santa Cruz Chahuitepec,288,8.2416060598,Medio,16.895644,-95.234109
205130004,La Esperanza,36,10.5286401061,Alto,16.934721,-95.229838
205130005,La Maceta,403,9.3149186881,Medio,16.924869,-95.208882
205130006,San Isidro Platanillo,980,8.7616306646,Medio,16.953054,-95.25275
205130007,El Tejón,125,9.5183386426,Medio,16.86723,-95.230046
205130008,Yerba Santa,146,7.5412430997,Medio,16.910648,-95.237678
205130014,El Campanario,95,9.8281106586,Alto,16.77607,-95.189743
205130021,El Zapote,100,7.9611007365,Medio,16.93078,-95.237252
205130023,Vista Hermosa,45,8.0794390084,Medio,16.8678,-95.219912
205130024,Mala Vida,9,7.2271263353,Medio,16.870126,-95.214489
205130027,Las Uvas,57,9.671766766,Alto,16.864736,-95.229149
205130028,Los Aguilar [Rancho],51,9.7983812818,Alto,16.79017,-95.139679
205130029,Río del Sol,339,9.2046961558,Medio,16.942585,-95.235286
205130036,La Aurora,18,6.9418341156,Bajo,16.836172,-95.146836
205130038,5 de Mayo (El Pedregal),142,10.9961664886,Alto,16.813004,-95.139592
205130039,Barrio Santa Cruz,294,9.6574519794,Alto,16.82698,-95.143615
205130042,La Nueva Esperanza,28,3.7094212616,Bajo,16.732408,-95.1609
205140001,Santo Domingo Roayaga,505,8.3219459856,Medio,17.337631,-96.114573
205140002,Tonaguía,434,6.7889216788,Bajo,17.332806,-96.033592
205150001,Santo Domingo Tehuantepec,45134,11.7101157759,Alto,16.332058,-95.232049
205150002,Aguascalientes de Mazatán,156,9.9575907617,Alto,16.106359,-95.471005
205150003,Buenos Aires,261,10.2547455086,Alto,16.33727,-95.477815
205150005,Concepción Bamba,285,9.8209739856,Alto,16.012706,-95.408983
205150006,Las Cruces,162,7.4977681134,Medio,16.247562,-95.431495
205150007,Santa Rita,25,2.8396927473,Bajo,16.17937,-95.489006
205150008,Colonia Jordán,1228,10.6765571114,Alto,16.388829,-95.202203
205150010,Morro de Mazatán,2709,10.7292707053,Alto,16.096798,-95.379557
205150013,Rincón Moreno,1016,10.1382767205,Alto,16.230023,-95.31479
205150018,Santa Clara,378,9.7375129981,Alto,16.095324,-95.529831
205150019,Santa Cruz Bamba y Garrapatero,952,9.6039542245,Alto,16.034396,-95.424146
205150021,Santa Gertrudis Miramar,1475,10.5593644405,Alto,16.063468,-95.390217
205150024,San Vicente Mazatán,444,9.695420482,Alto,16.122837,-95.422076
205150025,Zanjón y Garrapatero,278,9.2931705827,Medio,16.004052,-95.439964
205150026,Santa Cruz Hidalgo,117,8.8960757531,Medio,16.051458,-95.450219
205150027,Colonia Lázaro Cárdenas,495,11.3004616262,Alto,16.240073,-95.230731
205150029,Las Tejas [Paraje],59,8.4317364045,Medio,16.350525,-95.335051
205150034,Cajón de Piedra,235,8.2052203867,Medio,16.294296,-95.411491
205150035,Ejido el Jordán,283,9.880165055,Alto,16.408138,-95.209631
205150036,El Limón,91,8.9807119593,Medio,16.312032,-95.448958
205150037,El Cairo,225,10.6957946902,Alto,16.351898,-95.223327
205150039,Flor de Azalea,78,10.7779946394,Alto,16.26554,-95.217519
205150040,Guelaguechi,585,9.9819806827,Alto,16.120283,-95.296275
205150041,La Brecha (Lázaro Cárdenas),281,11.1283608946,Alto,16.248853,-95.218475
205150042,La Noria,2830,12.6308041815,Alto,16.254699,-95.22018
205150043,Las Láminas,133,7.5288912449,Medio,16.260641,-95.363771
205150045,Paso Alicia,18,9.2080597501,Medio,16.344699,-95.365918
205150049,San José el Paraíso,728,9.0403509852,Medio,16.892237,-95.511349
205150050,San Juan Zaragoza,22,3.0853409722,Bajo,16.163542,-95.571436
205150051,Colonia San Luis,1083,10.9642931975,Alto,16.37991,-95.24121
